Game,Ncomments,Ndiscomfort,Pdiscomfort,name
Dragon Quest Builders 2,23,0.0,0.0,dragonquestbuilders2
Dragon Quest Heroes: The World Tree's Woe and the Blight Below,16,0.0,0.0,dragonquestheroestheworldtreeswoeandtheblightbelow
Dragon Throne: Battle of Red Cliffs,25,0.0,0.0,dragonthronebattleofredcliffs
Dragon's Dogma: Dark Arisen,131,3.0,0.0229007633587786,dragonsdogmadarkarisen
Dragon's Lair 3D: Return to the Lair,6,0.0,0.0,dragonslair3dreturntothelair
Dragon's Prophet,33,0.0,0.0,dragonsprophet
Dragonriders: Chronicles of Pern,13,0.0,0.0,dragonriderschroniclesofpern
Drakensang: The Dark Eye,38,0.0,0.0,drakensangthedarkeye
Draugen,27,0.0,0.0,draugen
Drawn to Life: Two Realms,24,0.0,0.0,drawntolifetworealms
Dread Nautical,41,0.0,0.0,dreadnautical
Dread Templar,17,0.0,0.0,dreadtemplar
DreadOut,28,0.0,0.0,dreadout
Dream (2013),431,0.0,0.0,dream2013
Dream Daddy: A Dad Dating Simulator,51,0.0,0.0,dreamdaddyadaddatingsimulator
DreamWorks Kung Fu Panda,10,0.0,0.0,dreamworkskungfupanda
DreamWorks Madagascar,13,0.0,0.0,dreamworksmadagascar
DreamWorks Monsters vs. Aliens,8,0.0,0.0,dreamworksmonstersvsaliens
DreamWorks Over the Hedge,10,0.0,0.0,dreamworksoverthehedge
DreamWorks Shark Tale,15,0.0,0.0,dreamworkssharktale
DreamWorks Shrek SuperSlam,6,0.0,0.0,dreamworksshreksuperslam
DreamWorks Shrek the Third,12,0.0,0.0,dreamworksshrekthethird
Dreamfall Chapters,91,1.0,0.0109890109890109,dreamfallchapters
Dreamfall Chapters Book One: Reborn,14,0.0,0.0,dreamfallchaptersbookonereborn
Dreamfall Chapters Book Two: Rebels,25,0.0,0.0,dreamfallchaptersbooktworebels
Dreamfall: The Longest Journey,192,1.0,0.0052083333333333,dreamfallthelongestjourney
Dreamkiller,27,0.0,0.0,dreamkiller
Dreamscaper,45,0.0,0.0,dreamscaper
Drifting Lands,8,0.0,0.0,driftinglands
Driftmoon,15,0.0,0.0,driftmoon
Driver: San Francisco,104,0.0,0.0,driversanfrancisco
Dropsy,37,0.0,0.0,dropsy
Drox Operative,14,0.0,0.0,droxoperative
Drug Dealer Simulator,447,0.0,0.0,drugdealersimulator
Drug Wars (2009),14,0.0,0.0,drugwars2009
Druidstone: The Secret of the Menhir Forest,27,0.0,0.0,druidstonethesecretofthemenhirforest
Druuna: Morbus Gravis,23,0.0,0.0,druunamorbusgravis
Dry Drowning,13,0.0,0.0,drydrowning
Ducati World Racing Challenge,7,0.0,0.0,ducatiworldracingchallenge
Duelyst,20,0.0,0.0,duelyst
Duke Nukem 3D,70,0.0,0.0,dukenukem3d
Duke Nukem 3D: 20th Anniversary World Tour,15,0.0,0.0,dukenukem3d20thanniversaryworldtour
Duke Nukem Forever,479,8.0,0.0167014613778705,dukenukemforever
Duke Nukem: Manhattan Project,16,0.0,0.0,dukenukemmanhattanproject
Dungelot: Shattered Lands,10,0.0,0.0,dungelotshatteredlands
Dungeon Defenders,149,1.0,0.0067114093959731,dungeondefenders
Dungeon Defenders: Awakened,6,0.0,0.0,dungeondefendersawakened
Dungeon Hearts,12,0.0,0.0,dungeonhearts
Dungeon Lords,36,0.0,0.0,dungeonlords
Dungeon Runners,32,0.0,0.0,dungeonrunners
Dungeon Siege,53,0.0,0.0,dungeonsiege
Dungeon Siege II,51,0.0,0.0,dungeonsiegeii
Dungeon Siege II: Broken World,15,0.0,0.0,dungeonsiegeiibrokenworld
Dungeon Siege III,192,3.0,0.015625,dungeonsiegeiii
Dungeon Siege: Legends of Aranna,20,0.0,0.0,dungeonsiegelegendsofaranna
Dungeon Souls,16,0.0,0.0,dungeonsouls
Dungeon of the Endless,56,0.0,0.0,dungeonoftheendless
Dungeonland,40,1.0,0.025,dungeonland
Dungeons,53,0.0,0.0,dungeons
Dungeons & Dragons Online: Stormreach,47,0.0,0.0,dungeonsdragonsonlinestormreach
Dungeons & Dragons: Chronicles of Mystara,14,1.0,0.0714285714285714,dungeonsdragonschroniclesofmystara
Dungeons & Dragons: Daggerdale,103,0.0,0.0,dungeonsdragonsdaggerdale
Dungeons & Dragons: Dark Alliance,84,1.0,0.0119047619047619,dungeonsdragonsdarkalliance
Dungeons & Dragons: Dragonshard,83,1.0,0.0120481927710843,dungeonsdragonsdragonshard
Dungeons 2,29,0.0,0.0,dungeons2
Dungeons 3,28,1.0,0.0357142857142857,dungeons3
Dungeons of Dredmor,121,0.0,0.0,dungeonsofdredmor
Duskers,15,0.0,0.0,duskers
Dust: An Elysian Tail,129,2.0,0.0155038759689922,dustanelysiantail
Dustforce,47,1.0,0.0212765957446808,dustforce
Dusty Revenge,7,0.0,0.0,dustyrevenge
Dwarf Fortress,86,0.0,0.0,dwarffortress
Dying Light,442,5.0,0.0113122171945701,dyinglight
Dying Light 2 Stay Human,727,1.0,0.0013755158184319,dyinglight2stayhuman
Dying Light 2 Stay Human: Bloody Ties,7,0.0,0.0,dyinglight2stayhumanbloodyties
Dying Light: The Following,30,1.0,0.0333333333333333,dyinglightthefollowing
Dynasty Warriors 9,22,0.0,0.0,dynastywarriors9
Dynasty Warriors 9 Empires,13,0.0,0.0,dynastywarriors9empires
Dyscourse,15,0.0,0.0,dyscourse
E.T. Armies,25,0.0,0.0,etarmies
E.Y.E: Divine Cybermancy,82,0.0,0.0,eyedivinecybermancy
ECHO (2017),19,0.0,0.0,echo2017
ELEX II,54,0.0,0.0,elexii
ENDER LILIES: Quietus of the Knights,47,0.0,0.0,enderliliesquietusoftheknights
ER (2005),25,0.0,0.0,er2005
ETHER One,14,0.0,0.0,etherone
EVE Online,149,4.0,0.0268456375838926,eveonline
EVE Online: Special Edition,159,3.0,0.0188679245283018,eveonlinespecialedition
EVE: Valkyrie,19,0.0,0.0,evevalkyrie
EVERSPACE,35,0.0,0.0,everspace
Eador: Masters of the Broken World,72,2.0,0.0277777777777777,eadormastersofthebrokenworld
Eagle Flight,16,0.0,0.0,eagleflight
Earth & Beyond,12,0.0,0.0,earthbeyond
Earth 2150,13,0.0,0.0,earth2150
Earth 2150: Lost Souls,16,0.0,0.0,earth2150lostsouls
Earth 2160,51,0.0,0.0,earth2160
Earth Defense Force: Insect Armageddon,19,0.0,0.0,earthdefenseforceinsectarmageddon
Earthfall,9,0.0,0.0,earthfall
East India Company,31,1.0,0.032258064516129,eastindiacompany
Eastshade,32,0.0,0.0,eastshade
Eastward,50,0.0,0.0,eastward
Echelon,13,0.0,0.0,echelon
Echo: Secrets of the Lost Cavern,7,0.0,0.0,echosecretsofthelostcavern
Echoes Of Aetheria,10,0.0,0.0,echoesofaetheria
Edge (2011),23,0.0,0.0,edge2011
Edge Of Eternity,14,1.0,0.0714285714285714,edgeofeternity
Edge of Nowhere,10,0.0,0.0,edgeofnowhere
Edna & Harvey: Harvey's New Eyes,21,0.0,0.0,ednaharveyharveysneweyes
Edna & Harvey: The Breakout,18,0.0,0.0,ednaharveythebreakout
Eets,17,0.0,0.0,eets
Eiyuden Chronicle: Rising,19,0.0,0.0,eiyudenchroniclerising
El Hijo - A Wild West Tale,10,0.0,0.0,elhijoawildwesttale
El Matador,17,0.0,0.0,elmatador
Elden Ring,2038,17.0,0.008341511285574,eldenring
Elderand,10,0.0,0.0,elderand
Eldest Souls,22,0.0,0.0,eldestsouls
Eldritch,45,0.0,0.0,eldritch
Elegy for a Dead World,10,0.0,0.0,elegyforadeadworld
Element4l,15,0.0,0.0,element4l
Elemental: Fallen Enchantress,135,2.0,0.0148148148148148,elementalfallenenchantress
Elemental: War of Magic,53,1.0,0.0188679245283018,elementalwarofmagic
Elements of War,84,0.0,0.0,elementsofwar
Elex,327,2.0,0.0061162079510703,elex
Elite Warriors: Vietnam,9,0.0,0.0,elitewarriorsvietnam
Elite: Dangerous,926,10.0,0.0107991360691144,elitedangerous
Elite: Dangerous - Odyssey,38,0.0,0.0,elitedangerousodyssey
Eliza,33,0.0,0.0,eliza
Else Heart.Break(),9,0.0,0.0,elseheartbreak
Elven Legacy,19,0.0,0.0,elvenlegacy
Emergency 2012,9,0.0,0.0,emergency2012
Emergency 3,16,0.0,0.0,emergency3
Emergency Fire Response,6,0.0,0.0,emergencyfireresponse
Emergency: Fighters for Life,9,0.0,0.0,emergencyfightersforlife
Empathy: Path of Whispers,6,0.0,0.0,empathypathofwhispers
Emperor: Battle for Dune,28,5.0,0.1785714285714285,emperorbattlefordune
Emperor: Rise of the Middle Kingdom,24,0.0,0.0,emperorriseofthemiddlekingdom
Empire Earth,87,1.0,0.0114942528735632,empireearth
Empire Earth II,57,0.0,0.0,empireearthii
Empire Earth II: The Art of Supremacy,6,0.0,0.0,empireearthiitheartofsupremacy
Empire Earth III,37,0.0,0.0,empireearthiii
Empire Earth: The Art of Conquest,14,0.0,0.0,empireearththeartofconquest
Empire of Magic,12,0.0,0.0,empireofmagic
Empire of Sin,96,0.0,0.0,empireofsin
Empire of the Ants (2001),13,0.0,0.0,empireoftheants2001
Empire: Total War,875,9.0,0.0102857142857142,empiretotalwar
Empires Apart,31,0.0,0.0,empiresapart
Empires: Dawn of the Modern World,46,0.0,0.0,empiresdawnofthemodernworld
Empyre: Lords of the Sea Gates,6,0.0,0.0,empyrelordsoftheseagates
Encased: a sci-fi post-apocalyptic RPG,24,0.0,0.0,encasedascifipostapocalypticrpg
Enclave,32,1.0,0.03125,enclave
Encodya,14,0.0,0.0,encodya
Endless Ages,7,0.0,0.0,endlessages
Endless Legend,126,2.0,0.0158730158730158,endlesslegend
Endless Space,181,2.0,0.011049723756906,endlessspace
Endless Space 2,49,0.0,0.0,endlessspace2
Endling - Extinction is Forever,23,0.0,0.0,endlingextinctionisforever
Endzone: A World Apart,13,0.0,0.0,endzoneaworldapart
Enemy Engaged 2,46,0.0,0.0,enemyengaged2
Enemy Engaged: RAH-66 Comanche Versus Ka-52 Hokum,33,0.0,0.0,enemyengagedrah66comancheversuska52hokum
Enemy Front,107,2.0,0.0186915887850467,enemyfront
Enemy Territory: Quake Wars,80,0.0,0.0,enemyterritoryquakewars
Enigma: Rising Tide,15,0.0,0.0,enigmarisingtide
Enki,9,0.0,0.0,enki
Enslaved: Odyssey to the West,57,1.0,0.0175438596491228,enslavedodysseytothewest
Enter the Gungeon,113,1.0,0.0088495575221238,enterthegungeon
Enter the Matrix,68,0.0,0.0,enterthematrix
Epistory - Typing Chronicles,25,0.0,0.0,epistorytypingchronicles
Eragon,84,0.0,0.0,eragon
Eric Young's Squad Assault: West Front,20,0.0,0.0,ericyoungssquadassaultwestfront
Escape Academy,14,0.0,0.0,escapeacademy
Escape Dead Island,16,1.0,0.0625,escapedeadisland
Escape From Paradise City,6,0.0,0.0,escapefromparadisecity
Escape Goat 2,15,0.0,0.0,escapegoat2
Escape from Monkey Island,40,0.0,0.0,escapefrommonkeyisland
Espire 1: VR Operative,9,0.0,0.0,espire1vroperative
Essays on Empathy,7,0.0,0.0,essaysonempathy
Eternal Threads,6,0.0,0.0,eternalthreads
Ethan: Meteor Hunter,9,0.0,0.0,ethanmeteorhunter
Etherium,8,0.0,0.0,etherium
Etherlords,28,1.0,0.0357142857142857,etherlords
Etherlords II,15,0.0,0.0,etherlordsii
Eufloria,25,0.0,0.0,eufloria
Euro Truck Simulator 2,327,5.0,0.0152905198776758,eurotrucksimulator2
Eurofighter Typhoon,12,0.0,0.0,eurofightertyphoon
Europa 1400: The Guild,17,1.0,0.0588235294117647,europa1400theguild
Europa Universalis,20,0.0,0.0,europauniversalis
Europa Universalis II,19,0.0,0.0,europauniversalisii
Europa Universalis III,60,0.0,0.0,europauniversalisiii
Europa Universalis III: Divine Wind,15,0.0,0.0,europauniversalisiiidivinewind
Europa Universalis IV,298,5.0,0.0167785234899328,europauniversalisiv
Europa Universalis IV: Conquest of Paradise,21,0.0,0.0,europauniversalisivconquestofparadise
Europa Universalis IV: Wealth of Nations,25,0.0,0.0,europauniversalisivwealthofnations
Europa Universalis: Crown of the North,7,0.0,0.0,europauniversaliscrownofthenorth
Europa Universalis: Rome,14,0.0,0.0,europauniversalisrome
Europa Universalis: Rome - Vae Victis,12,0.0,0.0,europauniversalisromevaevictis
Evan's Remains,9,0.0,0.0,evansremains
Event[0],21,0.0,0.0,event0
Ever Forward,13,0.0,0.0,everforward
EverQuest,23,0.0,0.0,everquest
EverQuest II,42,0.0,0.0,everquestii
EverQuest II: Desert of Flames,20,0.0,0.0,everquestiidesertofflames
EverQuest II: Echoes of Faydwer,11,0.0,0.0,everquestiiechoesoffaydwer
EverQuest II: Kingdom of Sky,10,0.0,0.0,everquestiikingdomofsky
EverQuest II: Rise of Kunark,34,0.0,0.0,everquestiiriseofkunark
EverQuest: Gates of Discord,13,0.0,0.0,everquestgatesofdiscord
EverQuest: Lost Dungeons of Norrath,25,0.0,0.0,everquestlostdungeonsofnorrath
EverQuest: Omens of War,9,0.0,0.0,everquestomensofwar
EverQuest: The Planes of Power,13,0.0,0.0,everquesttheplanesofpower
EverQuest: The Ruins of Kunark,6,0.0,0.0,everquesttheruinsofkunark
EverQuest: The Scars of Velious,14,0.0,0.0,everquestthescarsofvelious
EverQuest: The Shadows of Luclin,11,0.0,0.0,everquesttheshadowsofluclin
Everhood,27,0.0,0.0,everhood
Everlight of Magic & Power,6,0.0,0.0,everlightofmagicpower
Everreach: Project Eden,11,0.0,0.0,everreachprojecteden
Everybody's Gone to the Rapture,35,0.0,0.0,everybodysgonetotherapture
Everyday Shooter,13,0.0,0.0,everydayshooter
Evidence: The Last Ritual,13,0.0,0.0,evidencethelastritual
Evil Dead: Hail to the King,10,0.0,0.0,evildeadhailtotheking
Evil Dead: The Game,65,0.0,0.0,evildeadthegame
Evil Genius,47,0.0,0.0,evilgenius
Evil Genius 2: World Domination,34,0.0,0.0,evilgenius2worlddomination
Evil Islands: Curse of the Lost Soul,18,0.0,0.0,evilislandscurseofthelostsoul
Evil West,40,0.0,0.0,evilwest
Evochron Mercenary,50,0.0,0.0,evochronmercenary
Evoland,92,1.0,0.0108695652173913,evoland
Evoland 2: A Slight Case of Spacetime Continuum Disorder,18,0.0,0.0,evoland2aslightcaseofspacetimecontinuumdisorder
Evolve,278,3.0,0.0107913669064748,evolve
Exit the Gungeon,23,0.0,0.0,exitthegungeon
Exo One,62,0.0,0.0,exoone
Exorder,24,0.0,0.0,exorder
Expedition Zero,429,0.0,0.0,expeditionzero
Expeditions: Conquistador,60,1.0,0.0166666666666666,expeditionsconquistador
Expeditions: Rome,52,0.0,0.0,expeditionsrome
Expeditions: Viking,34,0.0,0.0,expeditionsviking
Extinction,90,0.0,0.0,extinction
Eyes in the Dark: The Curious Case of One Victoria Bloom,9,0.0,0.0,eyesinthedarkthecuriouscaseofonevictoriabloom
F.E.A.R.,289,2.0,0.0069204152249134,fear
F.E.A.R. 2: Project Origin,144,0.0,0.0,fear2projectorigin
F.E.A.R. 3,148,2.0,0.0135135135135135,fear3
F.E.A.R. Extraction Point,38,0.0,0.0,fearextractionpoint
F.E.A.R. Perseus Mandate,32,0.0,0.0,fearperseusmandate
F1 2001,13,0.0,0.0,f12001
F1 2002,31,0.0,0.0,f12002
F1 2010,43,0.0,0.0,f12010
F1 2011,25,0.0,0.0,f12011
F1 2012,34,1.0,0.0294117647058823,f12012
F1 2013,41,0.0,0.0,f12013
F1 2014,21,0.0,0.0,f12014
F1 2015,30,0.0,0.0,f12015
F1 2016,36,0.0,0.0,f12016
F1 2017,34,0.0,0.0,f12017
F1 2018,22,0.0,0.0,f12018
F1 2019,22,0.0,0.0,f12019
F1 2020,172,0.0,0.0,f12020
F1 2021,59,0.0,0.0,f12021
F1 22,40,0.0,0.0,f122
F1 Challenge '99-'02,58,0.0,0.0,f1challenge9902
F1 Championship Season 2000,13,0.0,0.0,f1championshipseason2000
F1 Manager 2022,36,0.0,0.0,f1manager2022
F1 Race Stars,20,0.0,0.0,f1racestars
F1 World Grand Prix,7,0.0,0.0,f1worldgrandprix
FAR: Changing Tides,16,0.0,0.0,farchangingtides
FAR: Lone Sails,41,0.0,0.0,farlonesails
FATE,30,0.0,0.0,fate
FIFA 07 Soccer,14,0.0,0.0,fifa07soccer
FIFA 15,126,2.0,0.0158730158730158,fifa15
FIFA 16,70,0.0,0.0,fifa16
FIFA 17,79,2.0,0.0253164556962025,fifa17
FIFA 18,124,0.0,0.0,fifa18
FIFA 2001 Major League Soccer,17,0.0,0.0,fifa2001majorleaguesoccer
FIFA 21,272,1.0,0.0036764705882352,fifa21
FIFA Manager 09,9,0.0,0.0,fifamanager09
FIFA Manager 10,15,0.0,0.0,fifamanager10
FIFA Manager 11,14,0.0,0.0,fifamanager11
FIFA Manager 12,21,0.0,0.0,fifamanager12
FIFA Manager 13,32,0.0,0.0,fifamanager13
FIFA Soccer 06,14,0.0,0.0,fifasoccer06
FIFA Soccer 08,27,0.0,0.0,fifasoccer08
FIFA Soccer 09,28,0.0,0.0,fifasoccer09
FIFA Soccer 10,26,0.0,0.0,fifasoccer10
FIFA Soccer 11,32,0.0,0.0,fifasoccer11
FIFA Soccer 12,64,0.0,0.0,fifasoccer12
FIFA Soccer 13,53,0.0,0.0,fifasoccer13
FIFA Soccer 2002,37,0.0,0.0,fifasoccer2002
FIFA Soccer 2003,13,0.0,0.0,fifasoccer2003
FIFA Soccer 2004,36,0.0,0.0,fifasoccer2004
FIFA Soccer 2005,18,0.0,0.0,fifasoccer2005
FIFA World Cup: Germany 2006,35,0.0,0.0,fifaworldcupgermany2006
FLY'N,24,0.0,0.0,flyn
FORCED,44,0.0,0.0,forced
FORCED SHOWDOWN,11,0.0,0.0,forcedshowdown
FORM,7,0.0,0.0,form
FOX n FORESTS,25,0.0,0.0,foxnforests
FRACT OSC,13,0.0,0.0,fractosc
FTL: Faster Than Light,394,3.0,0.0076142131979695,ftlfasterthanlight
Fable Fortune,7,0.0,0.0,fablefortune
Fable III,158,3.0,0.0189873417721519,fableiii
Fable: The Lost Chapters,115,0.0,0.0,fablethelostchapters
Face Noir,435,0.0,0.0,facenoir
Faces of War,43,1.0,0.0232558139534883,facesofwar
Factorio,249,1.0,0.0040160642570281,factorio
Fade to Silence,28,0.0,0.0,fadetosilence
Fae Tactics,12,0.0,0.0,faetactics
Faeria,17,0.0,0.0,faeria
Faery: Legends of Avalon,435,0.0,0.0,faerylegendsofavalon
Fahrenheit: Indigo Prophecy Remastered,58,0.0,0.0,fahrenheitindigoprophecyremastered
Fair Strike,7,0.0,0.0,fairstrike
Fairy Fencer F,16,0.0,0.0,fairyfencerf
Fairy Tail,16,0.0,0.0,fairytail
Falcon 4.0,11,0.0,0.0,falcon40
Falcon 4.0: Allied Force,29,0.0,0.0,falcon40alliedforce
Fall Guys,189,0.0,0.0,fallguys
Fallen Earth: Welcome to the Apocalypse,82,3.0,0.0365853658536585,fallenearthwelcometotheapocalypse
Fallen Enchantress: Legendary Heroes,59,2.0,0.0338983050847457,fallenenchantresslegendaryheroes
Fallen Legion+,6,0.0,0.0,fallenlegion
Fallout,171,0.0,0.0,fallout
Fallout 2,182,0.0,0.0,fallout2
Fallout 3,848,5.0,0.0058962264150943,fallout3
Fallout 3 - Operation: Anchorage,29,0.0,0.0,fallout3operationanchorage
Fallout 3: Broken Steel,33,0.0,0.0,fallout3brokensteel
Fallout 3: Mothership Zeta,22,0.0,0.0,fallout3mothershipzeta
Fallout 3: Point Lookout,19,0.0,0.0,fallout3pointlookout
Fallout 3: The Pitt,16,1.0,0.0625,fallout3thepitt
Fallout 4,2506,32.0,0.0127693535514764,fallout4
Fallout 4 VR,31,1.0,0.032258064516129,fallout4vr
Fallout 4: Automatron,37,0.0,0.0,fallout4automatron
Fallout 4: Far Harbor,42,1.0,0.0238095238095238,fallout4farharbor
Fallout 4: Nuka-World,34,0.0,0.0,fallout4nukaworld
Fallout 76,2586,17.0,0.0065738592420726,fallout76
Fallout 76: Wastelanders,48,1.0,0.0208333333333333,fallout76wastelanders
Fallout Tactics: Brotherhood of Steel,41,0.0,0.0,fallouttacticsbrotherhoodofsteel
Fallout: New Vegas,412,2.0,0.0048543689320388,falloutnewvegas
Fallout: New Vegas - Dead Money,72,0.0,0.0,falloutnewvegasdeadmoney
Fallout: New Vegas - Honest Hearts,45,0.0,0.0,falloutnewvegashonesthearts
Fallout: New Vegas - Old World Blues,53,0.0,0.0,falloutnewvegasoldworldblues
Fantastic 4,9,0.0,0.0,fantastic4
Fantasy General II: Invasion,17,0.0,0.0,fantasygeneraliiinvasion
Fantasy Wars,30,0.0,0.0,fantasywars
Far Cry,278,3.0,0.0107913669064748,farcry
Far Cry 2,412,7.0,0.0169902912621359,farcry2
Far Cry 3,944,22.0,0.0233050847457627,farcry3
Far Cry 3: Blood Dragon,197,2.0,0.0101522842639593,farcry3blooddragon
Far Cry 4,393,2.0,0.005089058524173,farcry4
Far Cry 5,567,4.0,0.0070546737213403,farcry5
Far Cry 5: Hours of Darkness,27,0.0,0.0,farcry5hoursofdarkness
Far Cry 5: Lost on Mars,12,0.0,0.0,farcry5lostonmars
Far Cry 6,729,7.0,0.0096021947873799,farcry6
Far Cry 6 - Pagan: Control,10,0.0,0.0,farcry6pagancontrol
Far Cry 6 - Vaas: Insanity,31,0.0,0.0,farcry6vaasinsanity
Far Cry New Dawn,259,6.0,0.0231660231660231,farcrynewdawn
Far Cry Primal,171,1.0,0.0058479532163742,farcryprimal
Far Gate,9,0.0,0.0,fargate
Farming Simulator 15,32,1.0,0.03125,farmingsimulator15
Farming Simulator 17,19,0.0,0.0,farmingsimulator17
Farming Simulator 19,36,0.0,0.0,farmingsimulator19
Farming Simulator 2013,34,0.0,0.0,farmingsimulator2013
Farming Simulator 22,26,0.0,0.0,farmingsimulator22
Farscape: The Game,6,0.0,0.0,farscapethegame
Fashion Police Squad,10,0.0,0.0,fashionpolicesquad
Fast & Furious Crossroads,22,0.0,0.0,fastfuriouscrossroads
Fast Lanes Bowling,78,0.0,0.0,fastlanesbowling
Fatal Frame: Maiden of Black Water,15,0.0,0.0,fatalframemaidenofblackwater
Fatal Frame: Mask of the Lunar Eclipse,7,0.0,0.0,fatalframemaskofthelunareclipse
Fate of the Dragon,13,0.0,0.0,fateofthedragon
Fate of the World,20,0.0,0.0,fateoftheworld
Fe,9,0.0,0.0,fe
Fear Effect Sedna,7,0.0,0.0,feareffectsedna
Feist,12,0.0,0.0,feist
Felix the Reaper,13,0.0,0.0,felixthereaper
Fell Seal: Arbiter's Mark,25,1.0,0.04,fellsealarbitersmark
Fenix Rage,10,0.0,0.0,fenixrage
Feudal Alloy,14,0.0,0.0,feudalalloy
Fez,199,0.0,0.0,fez
Field of Glory II: Medieval,6,0.0,0.0,fieldofgloryiimedieval
Field of Glory: Empires,15,0.0,0.0,fieldofgloryempires
Fight Crab,30,0.0,0.0,fightcrab
Fights in Tight Spaces,12,0.0,0.0,fightsintightspaces
Figment,34,0.0,0.0,figment
Figment 2: Creed Valley,6,0.0,0.0,figment2creedvalley
Filament,20,0.0,0.0,filament
Final Fantasy II Pixel Remaster,16,0.0,0.0,finalfantasyiipixelremaster
Final Fantasy III Pixel Remaster,31,0.0,0.0,finalfantasyiiipixelremaster
Final Fantasy IV Pixel Remaster,13,0.0,0.0,finalfantasyivpixelremaster
Final Fantasy IX,30,0.0,0.0,finalfantasyix
Final Fantasy Pixel Remaster,45,0.0,0.0,finalfantasypixelremaster
Final Fantasy Type-0 HD,22,0.0,0.0,finalfantasytype0hd
Final Fantasy V Pixel Remaster,12,0.0,0.0,finalfantasyvpixelremaster
Final Fantasy VI Pixel Remaster,28,0.0,0.0,finalfantasyvipixelremaster
Final Fantasy VII Remake Intergrade,217,3.0,0.0138248847926267,finalfantasyviiremakeintergrade
Final Fantasy VIII Remastered,30,0.0,0.0,finalfantasyviiiremastered
Final Fantasy X / X-2 HD Remaster,37,1.0,0.027027027027027,finalfantasyxx2hdremaster
Final Fantasy XI,93,1.0,0.010752688172043,finalfantasyxi
Final Fantasy XI: Chains of Promathia,14,0.0,0.0,finalfantasyxichainsofpromathia
Final Fantasy XI: Treasures of Aht Urhgan,12,0.0,0.0,finalfantasyxitreasuresofahturhgan
Final Fantasy XII: The Zodiac Age,36,0.0,0.0,finalfantasyxiithezodiacage
Final Fantasy XIV Online,178,10.0,0.0561797752808988,finalfantasyxivonline
Final Fantasy XIV Online: A Realm Reborn,502,7.0,0.0139442231075697,finalfantasyxivonlinearealmreborn
